ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,DOB,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,Credit Status
5126321,Female,No,No,0,270000,Working,Secondary / secondary special,Married,House / apartment,02-09-1948,1,1,1,0,High skill tech staff,2,Good credit
5088450,Female,No,Yes,0,157500,State servant,Secondary / secondary special,Widow,House / apartment,29-08-1962,1,0,1,0,Drivers,1,Good credit
5068631,Female,Yes,Yes,0,216000,Working,Secondary / secondary special,Married,House / apartment,31-01-1958,1,0,0,0,Managers,2,Good credit
5021693,Male,Yes,Yes,2,337500,Working,Incomplete higher,Married,House / apartment,30-12-1933,1,0,1,0,Laborers,4,Good credit
5111172,Male,Yes,Yes,0,225000,Working,Higher education,Married,Rented apartment,09-01-1929,1,0,0,0,Sales staff,2,Good credit
5029184,Female,No,Yes,1,108000,Working,Secondary / secondary special,Married,House / apartment,24-09-1943,1,0,0,0,Laborers,3,Good credit
5069051,Male,Yes,No,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,17-08-1948,1,0,0,0,Laborers,2,Good credit
5046379,Female,No,No,0,180000,Working,Incomplete higher,Married,House / apartment,18-07-1953,1,0,0,0,Laborers,2,Good credit
5118477,Female,No,Yes,0,180000,Working,Secondary / secondary special,Married,House / apartment,07-08-1947,1,0,0,0,Laborers,2,Good credit
5106118,Female,Yes,Yes,1,135000,Working,Higher education,Married,House / apartment,13-11-1936,1,0,0,0,Core staff,3,Good credit
5024148,Female,Yes,No,0,180000,Working,Higher education,Married,With parents,26-02-1931,1,1,1,0,Accountants,2,Good credit
5112966,Female,No,No,0,112500,Working,Secondary / secondary special,Married,House / apartment,26-06-1951,1,0,1,0,Unknown,2,Good credit
5089240,Female,No,No,0,270000,State servant,Secondary / secondary special,Separated,House / apartment,04-01-1953,1,0,1,1,Medicine staff,1,Good credit
5067262,Female,Yes,Yes,0,270000,Working,Secondary / secondary special,Married,House / apartment,15-09-1954,1,0,1,0,Unknown,2,Good credit
5045255,Female,No,Yes,1,270000,Working,Secondary / secondary special,Married,House / apartment,03-02-1957,1,0,0,0,Core staff,3,Good credit
5044478,Female,No,No,0,135000,Working,Secondary / secondary special,Married,House / apartment,27-12-1942,1,0,0,0,Unknown,2,Good credit
5136020,Male,Yes,No,1,351000,Commercial associate,Secondary / secondary special,Married,House / apartment,12-03-1944,1,0,0,0,Private service staff,3,Good credit
5033418,Male,Yes,No,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,12-06-1929,1,0,1,0,Managers,2,Good credit
5021737,Female,No,Yes,0,189000,Pensioner,Secondary / secondary special,Widow,House / apartment,07-02-1957,1,0,0,0,Unknown,1,Good credit
5023231,Male,Yes,Yes,0,270000,Working,Secondary / secondary special,Separated,House / apartment,28-07-1947,1,0,0,0,Laborers,1,Good credit
5029225,Female,Yes,Yes,0,144000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,09-08-1958,1,0,1,0,Unknown,2,Good credit
5028909,Female,No,No,0,67500,Working,Secondary / secondary special,Married,House / apartment,11-04-1927,1,0,0,0,Sales staff,2,Good credit
5090793,Female,No,Yes,0,247500,Working,Higher education,Married,House / apartment,20-05-1938,1,0,1,0,Core staff,2,Good credit
5126517,Male,Yes,No,0,157500,Working,Higher education,Married,House / apartment,02-03-1956,1,0,1,0,Laborers,2,Good credit
5146114,Female,No,Yes,0,157500,State servant,Higher education,Separated,House / apartment,04-11-1956,1,0,1,0,Unknown,1,Good credit
5146034,Male,No,Yes,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,05-11-1946,1,0,0,0,Cooking staff,1,Good credit
5142972,Male,No,No,1,180000,Working,Secondary / secondary special,Single / not married,House / apartment,04-03-1929,1,1,1,0,Laborers,3,Good credit
5028569,Female,Yes,Yes,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,08-11-1942,1,0,0,1,Core staff,2,Good credit
5114032,Female,No,No,0,99000,Working,Higher education,Married,House / apartment,20-02-1940,1,0,0,0,Unknown,2,Good credit
5085826,Female,No,No,0,351000,Commercial associate,Higher education,Married,House / apartment,24-01-1959,1,0,1,0,Unknown,2,Good credit
5053089,Female,No,No,0,175500,Working,Secondary / secondary special,Single / not married,House / apartment,15-01-1951,1,0,0,0,High skill tech staff,1,Good credit
5117753,Male,Yes,No,0,306000,Working,Secondary / secondary special,Married,House / apartment,01-11-1943,1,0,0,0,Managers,2,Good credit
5126826,Female,No,No,1,157500,Working,Secondary / secondary special,Civil marriage,With parents,23-12-1931,1,0,0,0,Sales staff,3,Good credit
5018505,Female,No,No,0,58500,Pensioner,Secondary / secondary special,Married,House / apartment,30-05-1957,1,0,0,0,Unknown,2,Good credit
5067893,Male,Yes,Yes,0,292500,Working,Secondary / secondary special,Married,Rented apartment,28-07-1946,1,0,0,0,Unknown,2,Good credit
5048305,Female,No,No,0,166500,Working,Higher education,Separated,House / apartment,03-12-1959,1,0,0,0,Core staff,1,Good credit
5135531,Male,Yes,Yes,0,225000,Working,Secondary / secondary special,Separated,House / apartment,18-12-1937,1,0,0,0,Drivers,1,Good credit
5067019,Female,Yes,Yes,1,247500,Working,Secondary / secondary special,Civil marriage,House / apartment,16-12-1946,1,0,0,1,Laborers,3,Good credit
5115671,Male,Yes,Yes,1,189000,Working,Higher education,Married,House / apartment,16-06-1936,1,0,0,0,High skill tech staff,3,Good credit
5136985,Male,Yes,No,0,247500,Working,Secondary / secondary special,Single / not married,House / apartment,13-10-1933,1,1,0,0,Managers,1,Good credit
5126687,Female,No,Yes,0,90000,Working,Secondary / secondary special,Married,House / apartment,24-06-1954,1,1,0,0,Unknown,2,Good credit
5058509,Female,No,Yes,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,08-05-1962,1,0,0,0,Unknown,2,Good credit
5045513,Male,Yes,No,1,180000,Working,Secondary / secondary special,Married,House / apartment,24-06-1931,1,0,0,0,Unknown,3,Good credit
5021730,Female,Yes,Yes,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,18-06-1946,1,0,0,1,Cleaning staff,3,Good credit
5048542,Female,No,Yes,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,28-08-1943,1,0,0,0,Unknown,2,Good credit
5096342,Female,No,No,0,112500,Working,Secondary / secondary special,Married,Municipal apartment,31-12-1931,1,1,0,0,Laborers,2,Good credit
5021293,Female,Yes,Yes,1,180000,Commercial associate,Higher education,Married,House / apartment,31-07-1932,1,0,0,1,Core staff,3,Good credit
5143079,Female,Yes,No,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,15-02-1938,1,0,0,0,Sales staff,2,Good credit
5116478,Male,Yes,Yes,2,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,21-08-1936,1,0,1,0,Drivers,4,Good credit
5062294,Female,Yes,Yes,0,225000,Working,Higher education,Married,House / apartment,19-09-1948,1,0,0,1,Managers,2,Good credit
5091222,Female,No,Yes,3,135000,Working,Secondary / secondary special,Married,House / apartment,15-08-1940,1,0,0,0,Laborers,5,Good credit
5089887,Female,No,Yes,0,157500,Working,Higher education,Married,House / apartment,10-03-1929,1,0,0,0,Sales staff,2,Good credit
5090790,Female,Yes,Yes,0,238500,Working,Higher education,Married,House / apartment,15-08-1941,1,0,0,0,Medicine staff,2,Good credit
5146429,Male,Yes,No,0,261000,Commercial associate,Incomplete higher,Civil marriage,With parents,10-05-1924,1,0,0,0,Sales staff,2,Good credit
5069292,Female,Yes,Yes,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,30-04-1942,1,1,1,0,Managers,3,Good credit
5054407,Male,No,No,0,225000,Commercial associate,Higher education,Married,With parents,25-08-1935,1,1,0,0,Managers,2,Good credit
5028616,Male,No,Yes,1,135000,Working,Higher education,Married,House / apartment,28-09-1925,1,1,1,0,High skill tech staff,3,Good credit
5036319,Female,No,Yes,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,05-04-1949,1,0,0,0,Security staff,1,Good credit
5116606,Male,Yes,Yes,0,180000,Working,Incomplete higher,Married,House / apartment,09-11-1946,1,0,1,0,Laborers,2,Good credit
5089218,Female,Yes,No,1,171000,Working,Secondary / secondary special,Civil marriage,House / apartment,17-05-1938,1,1,1,0,Medicine staff,3,Good credit
5068648,Male,No,Yes,0,135000,Working,Secondary / secondary special,Single / not married,With parents,21-01-1931,1,0,0,0,Drivers,1,Good credit
5143560,Male,No,No,2,202500,Working,Secondary / secondary special,Married,With parents,27-12-1929,1,0,0,0,Drivers,4,Good credit
5024925,Female,No,No,0,33750,Pensioner,Higher education,Married,House / apartment,01-03-1952,1,0,0,0,Unknown,2,Good credit
5029082,Female,No,Yes,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,11-04-1960,1,0,1,0,Unknown,1,Good credit
5116633,Female,No,Yes,0,135000,Pensioner,Higher education,Single / not married,House / apartment,08-08-1961,1,0,0,0,Unknown,1,Good credit
5126518,Male,Yes,No,0,157500,Working,Higher education,Married,House / apartment,02-03-1956,1,0,1,0,Laborers,2,Good credit
5104945,Female,No,Yes,3,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,14-09-1945,1,1,1,0,Sales staff,5,Good credit
5116991,Male,Yes,Yes,0,135000,Working,Secondary / secondary special,Married,House / apartment,07-09-1939,1,0,1,0,Laborers,2,Good credit
5096340,Female,Yes,No,0,153000,Pensioner,Secondary / secondary special,Widow,House / apartment,29-10-1964,1,0,1,0,Unknown,1,Good credit
5024670,Female,No,Yes,1,180000,Working,Higher education,Separated,House / apartment,17-05-1941,1,0,0,0,HR staff,2,Good credit
5062095,Male,Yes,No,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,05-11-1927,1,1,1,0,High skill tech staff,1,Good credit
5079057,Male,Yes,No,0,121500,Working,Secondary / secondary special,Married,House / apartment,15-09-1940,1,0,1,0,Laborers,2,Good credit
5041881,Male,No,No,0,112500,Working,Secondary / secondary special,Civil marriage,Rented apartment,16-06-1940,1,0,0,0,Unknown,2,Good credit
5053117,Male,Yes,No,1,270000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19-01-1937,1,0,0,0,Unknown,3,Good credit
5115921,Male,Yes,Yes,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,03-01-1942,1,0,0,0,Drivers,2,Good credit
5150221,Male,Yes,Yes,0,116100,Working,Secondary / secondary special,Married,House / apartment,01-10-1927,1,0,0,0,Laborers,2,Good credit
5026166,Male,Yes,Yes,0,225000,Pensioner,Higher education,Married,House / apartment,28-02-1966,1,0,0,0,Unknown,2,Good credit
5100171,Male,Yes,Yes,0,450000,Pensioner,Higher education,Married,House / apartment,09-05-1947,1,0,0,0,Unknown,2,Good credit
5126294,Male,No,No,0,225000,Working,Secondary / secondary special,Married,House / apartment,25-11-1957,1,1,0,0,Laborers,2,Good credit
5149980,Female,No,Yes,1,405000,State servant,Higher education,Married,House / apartment,09-11-1934,1,0,0,0,Core staff,3,Good credit
5089580,Female,Yes,No,0,112500,State servant,Secondary / secondary special,Married,House / apartment,07-12-1931,1,1,1,0,Core staff,2,Good credit
5041320,Female,No,No,0,157500,Working,Higher education,Single / not married,Office apartment,11-12-1951,1,0,0,0,Laborers,1,Good credit
5105499,Female,No,Yes,0,202500,Working,Higher education,Married,House / apartment,17-03-1929,1,0,0,0,Unknown,2,Good credit
5095514,Male,Yes,Yes,0,297000,Working,Secondary / secondary special,Married,House / apartment,24-02-1956,1,0,1,0,Unknown,2,Good credit
5089275,Female,Yes,No,0,315000,Working,Higher education,Married,House / apartment,18-03-1937,1,0,1,1,Accountants,2,Good credit
5069066,Male,No,Yes,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,03-09-1926,1,0,0,0,Laborers,1,Good credit
5125542,Male,No,No,0,180000,Working,Higher education,Married,With parents,30-11-1936,1,1,1,0,High skill tech staff,2,Good credit
5095033,Male,Yes,Yes,0,202500,Commercial associate,Higher education,Married,House / apartment,06-03-1942,1,0,0,0,Drivers,2,Good credit
5142163,Male,No,Yes,1,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,20-07-1931,1,0,0,0,Sales staff,3,Good credit
5029529,Male,Yes,Yes,0,112500,Pensioner,Lower secondary,Married,House / apartment,18-06-1959,1,0,1,0,Unknown,2,Good credit
5090493,Female,No,No,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,05-05-1958,1,0,0,0,Unknown,2,Good credit
5105291,Female,No,No,0,112500,Working,Secondary / secondary special,Widow,With parents,13-01-1928,1,1,1,0,Core staff,1,Good credit
5116005,Male,Yes,Yes,1,900000,Commercial associate,Higher education,Civil marriage,House / apartment,01-05-1946,1,0,0,0,High skill tech staff,3,Good credit
5115679,Male,No,Yes,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,10-06-1961,1,0,1,0,Unknown,2,Good credit
5061500,Female,No,Yes,1,135000,Working,Incomplete higher,Married,House / apartment,30-08-1943,1,0,0,0,Unknown,3,Good credit
5045380,Male,Yes,Yes,0,261000,Working,Incomplete higher,Married,House / apartment,18-08-1943,1,0,1,0,Managers,2,Good credit
5041355,Male,Yes,Yes,0,121500,Pensioner,Higher education,Married,House / apartment,03-06-1966,1,0,1,0,Unknown,2,Good credit
5113057,Female,Yes,No,0,202500,Commercial associate,Incomplete higher,Separated,House / apartment,04-08-1938,1,0,1,1,Accountants,1,Good credit
5148981,Female,Yes,Yes,0,94500,Working,Secondary / secondary special,Married,House / apartment,16-07-1949,1,0,0,0,High skill tech staff,2,Good credit
5010238,Male,Yes,Yes,0,225000,Working,Secondary / secondary special,Married,House / apartment,11-03-1945,1,0,0,0,Drivers,2,Good credit
5024604,Female,No,Yes,0,630000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,07-03-1960,1,0,1,0,Unknown,1,Good credit
5090705,Female,No,No,0,202500,Pensioner,Higher education,Single / not married,House / apartment,06-10-1963,1,0,0,0,Unknown,1,Good credit
5050724,Female,Yes,No,0,360000,Working,Higher education,Married,House / apartment,02-03-1935,1,1,1,0,Accountants,2,Good credit
5142781,Male,Yes,No,2,157500,Working,Secondary / secondary special,Separated,With parents,09-04-1938,1,0,0,0,Laborers,3,Good credit
5114643,Female,Yes,No,0,247500,Working,Secondary / secondary special,Separated,House / apartment,31-01-1937,1,0,0,0,Laborers,1,Good credit
5087536,Male,No,Yes,0,81000,Commercial associate,Higher education,Single / not married,House / apartment,12-01-1927,1,0,1,0,Laborers,1,Good credit
5053744,Female,No,Yes,0,360000,State servant,Higher education,Married,House / apartment,20-04-1944,1,0,1,0,Managers,2,Good credit
5117698,Male,Yes,No,0,315000,Working,Higher education,Married,House / apartment,18-08-1955,1,1,0,0,Unknown,2,Good credit
5118560,Female,No,Yes,0,126000,Working,Secondary / secondary special,Single / not married,House / apartment,16-02-1946,1,0,1,0,Cooking staff,1,Good credit
5054496,Female,Yes,Yes,0,225000,Commercial associate,Higher education,Separated,House / apartment,17-02-1933,1,0,0,0,Waiters/barmen staff,1,Good credit
5033895,Female,No,No,2,135000,Working,Secondary / secondary special,Married,With parents,04-12-1930,1,0,0,0,Core staff,4,Good credit
5033659,Male,No,Yes,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,19-04-1952,1,0,0,0,Laborers,2,Good credit
5062205,Female,No,Yes,0,112500,Commercial associate,Higher education,Married,House / apartment,01-11-1947,1,1,1,0,Unknown,2,Good credit
5056237,Female,No,Yes,0,40500,Working,Secondary / secondary special,Married,House / apartment,06-11-1934,1,1,0,0,Cleaning staff,2,Good credit
5061773,Female,No,Yes,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,17-08-1957,1,0,0,0,Unknown,1,Good credit
5135863,Female,No,Yes,2,67500,Working,Secondary / secondary special,Married,House / apartment,21-06-1933,1,0,0,0,Sales staff,4,Good credit
5050793,Female,No,No,0,315000,State servant,Higher education,Married,House / apartment,03-03-1958,1,0,0,0,Core staff,2,Good credit
5091057,Female,No,Yes,2,270000,Commercial associate,Higher education,Married,House / apartment,07-04-1942,1,0,0,1,Secretaries,4,Good credit
5149368,Female,No,Yes,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,03-07-1958,1,0,1,0,Unknown,2,Good credit
5053156,Female,No,Yes,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,01-02-1965,1,0,0,0,Unknown,1,Good credit
